4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame at the tip of its tail makes a sound as it burns. You can only hear it in quiet places.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame on its tail shows the strength of its life force. If it is weak, the flame also burns weakly.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame on its tail indicates CHARMANDER's life force. If it is healthy, the flame burns brightly.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;If it's healthy, the flame on the tip of its tail will burn vigor­ ously, even if it gets a bit wet.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when CHARMANDER is enjoying itself. If the POKéMON becomes enraged, the flame burns fiercely.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when CHARMANDER is happy, and blazes when it is enraged.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;From the time it is born, a flame burns at the tip of its tail. Its life would end if the flame were to go out.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;It has a preference for hot things. When it rains, steam is said to spout from the tip of its tail.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The fire on the tip of its tail is a measure of its life. If healthy, its tail burns intensely.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame on its tail indicates CHARMANDER’s life force. If it is healthy, the flame burns brightly.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame on its tail indicates Charmander’s life force. If it is healthy, the flame burns brightly.;39;52;43;60;50;65
4;charmander;ヒトカゲ;6;85;fire;;blaze;;solar-power;red;mountain;upright;Lizard;The flame that burns at the tip of its tail is an indication of its emotions. The flame wavers when Charmander is enjoying itself. If the Pokémon becomes enraged, the flame burns fiercely.;39;52;43;60;50;65
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;When it swings its burning tail, it elevates the temperature to unbearably high levels.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;Tough fights could excite this POKéMON. When excited, it may blow out bluish- white flames.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;It is very hot­ headed by nature, so it constantly seeks opponents. It calms down only when it wins.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;It has a barbaric nature. In battle, it whips its fiery tail around and slashes away with sharp claws.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;If it becomes agitated during battle, it spouts intense flames, incinerating its surroundings.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;CHARMELEON mercilessly destroys its foes using its sharp claws. If it encounters a strong foe, it turns aggressive. In this excited state, the flame at the tip of its tail flares with a bluish white color.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;Without pity, its sharp claws destroy foes. If it encounters a strong enemy, it becomes agitated, and the flame on its tail flares with a bluish white color.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;It lashes about with its tail to knock down its foe. It then tears up the fallen opponent with sharp claws.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;When it swings its burning tail, it elevates the air temperature to  unbearably high levels.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;In the rocky mountains where CHARMELEON live, their fiery tails shine at night like stars.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;It is very hotheaded by nature, so it constantly seeks opponents. It calms down only when it wins.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;In the rocky mountains where Charmeleon live, their fiery tails shine at night like stars.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;When it swings its burning tail, it elevates the air temperature to unbearably high levels.;58;64;58;80;65;80
5;charmeleon;リザード;11;190;fire;;blaze;;solar-power;red;mountain;upright;Flame;Charmeleon mercilessly destroys its foes using its sharp claws. If it encounters a strong foe, it turns aggressive. In this excited state, the flame at the tip of its tail flares with a bluish white color.;58;64;58;80;65;80
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;Spits fire that is hot enough to melt boulders. Known to cause forest fires unintentionally.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;When expelling a blast of super hot fire, the red flame at the tip of its tail burns more intensely.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;If CHARIZARD be­ comes furious, the flame at the tip of its tail flares up in a whitish- blue color.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;Breathing intense, hot flames, it can melt almost any­ thing. Its breath inflicts terrible pain on enemies.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;It uses its wings to fly high. The temperature of its fire increases as it gains exper­ ience in battle.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;CHARIZARD flies around the sky in search of powerful opponents. It breathes fire of such great heat that it melts anything. However, it never turns its fiery breath on any opponent weaker than itself.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;A CHARIZARD flies about in search of strong opponents. It breathes intense flames that can melt any material. However, it will never torch a weaker foe.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;Its wings can carry this POKéMON close to an altitude of 4,600 feet. It blows out fire at very high temperatures.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;It spits fire that is hot enough to melt boulders. It may cause forest fires by blowing flames.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;It is said that CHARIZARD’s fire burns hotter if it has experienced harsh battles.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;If CHARIZARD becomes furious, the flame at the tip of its tail flares up in a light blue shade.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;Breathing intense, hot flames, it can melt almost anything. Its breath inflicts terrible pain on enemies.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;It is said that Charizard’s fire burns hotter if it has experienced harsh battles.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;When expelling a blast of superhot fire, the red flame at the tip of its tail burns more intensely.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;Its wings can carry this Pokémon close to an altitude of 4,600 feet. It blows out fire at very high temperatures.;78;84;78;109;85;100
6;charizard;リザードン;17;905;fire;flying;blaze;;solar-power;red;mountain;upright;Flame;Charizard flies around the sky in search of powerful opponents. It breathes fire of such great heat that it melts anything. However, it never turns its fiery breath on any opponent weaker than itself.;78;84;78;109;85;100
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;After birth, its back swells and hardens into a shell. Powerfully sprays foam from its mouth.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;Shoots water at prey while in the water. Withdraws into its shell when in danger.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;The shell is soft when it is born. It soon becomes so resilient, prod­ ding fingers will bounce off it.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;The shell, which hardens soon after it is born, is resilient. If you poke it, it will bounce back out.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;When it feels threatened, it draws its legs inside its shell and sprays water from its mouth.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;SQUIRTLE’s shell is not merely used for protection. The shell’s rounded shape and the grooves on its surface help minimize resistance in water, enabling this POKéMON to swim at high speeds.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;Its shell is not just for protection. Its rounded shape and the grooves on its surface minimize resistance in water, enabling SQUIRTLE to swim at high speeds.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;When it retracts its long neck into its shell, it squirts out water with vigorous force.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;After birth, its back swells and hardens into a shell. It powerfully sprays foam  from its mouth.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;It shelters itself in its shell, then strikes back with spouts of water at every opportunity.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;The shell is soft when it is born. It soon becomes so resilient, prodding fingers will bounce off it.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;It shelters itself in its shell then strikes back with spouts of water at every opportunity.;44;48;65;50;64;43
7;squirtle;ゼニガメ;5;90;water;;torrent;;rain-dish;blue;waters-edge;upright;Tiny Turtle;Squirtle’s shell is not merely used for protection. The shell’s rounded shape and the grooves on its surface help minimize resistance in water, enabling this Pokémon to swim at high speeds.;44;48;65;50;64;43
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;Often hides in water to stalk unwary prey. For swimming fast, it moves its ears to maintain balance.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;When tapped, this POKéMON will pull in its head, but its tail will still stick out a little bit.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;It is recognized as a symbol of longevity. If its shell has algae on it, that WARTORTLE is very old.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;It cleverly con­ trols its furry ears and tail to maintain its balance while swimming.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;Its long, furry tail is a symbol of longevity, making it quite popular among older people.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as WARTORTLE ages. The scratches on its shell are evidence of this POKéMON’s toughness as a battler.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;Its large tail is covered with rich, thick fur that deepens in color with age. The scratches on its shell are evidence of this POKéMON’s toughness in battle.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;This POKéMON is very popular as a pet. Its fur-covered tail is a symbol of its longevity.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;It often hides in water to stalk unwary prey. For fast swimming, it moves its ears to maintain balance.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;It is said to live 10,000 years. Its furry tail is popular as a symbol of longevity.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;It is a well-established symbol of longevity. If its shell has algae on it, that WARTORTLE is very old.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;It cleverly controls its furry ears and tail to maintain its balance while swimming.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;When tapped, this Pokémon will pull in its head, but its tail will still stick out a little bit.;59;63;80;65;80;58
8;wartortle;カメール;10;225;water;;torrent;;rain-dish;blue;waters-edge;upright;Turtle;Its tail is large and covered with a rich, thick fur. The tail becomes increasingly deeper in color as Wartortle ages. The scratches on its shell are evidence of this Pokémon’s toughness as a battler.;59;63;80;65;80;58
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;A brutal POKéMON with pressurized water jets on its shell. They are used for high speed tackles.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;Once it takes aim at its enemy, it blasts out water with even more force than a fire hose.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;It deliberately makes itself heavy so it can with­ stand the recoil of the water jets it fires.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;The rocket cannons on its shell fire jets of water capable of punch­ ing holes through thick steel.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;It firmly plants its feet on the ground before shooting water from the jets on its back.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;BLASTOISE has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;The waterspouts that protrude from its shell are highly accurate. Their bullets of water can precisely nail tin cans from a distance of over 160 feet.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;It crushes its foe under its heavy body to cause fainting. In a pinch, it will withdraw inside its shell.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;The pressurized water jets on this brutal POKéMON’s shell are used for high- speed tackles.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;The jets of water it spouts from the rocket cannons on its shell can punch through thick steel.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;It deliberately makes itself heavy so it can withstand the recoil of the water jets it fires.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;The rocket cannons on its shell fire jets of water capable of punching holes through thick steel.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;The pressurized water jets on this brutal Pokémon’s shell are used for high-speed tackles.;79;83;100;85;105;78
9;blastoise;カメックス;16;855;water;;torrent;;rain-dish;blue;waters-edge;upright;Shellfish;Blastoise has water spouts that protrude from its shell. The water spouts are very accurate. They can shoot bullets of water with enough accuracy to strike empty cans from a distance of over 160 feet.;79;83;100;85;105;78
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;Its short feet are tipped with suction pads that enable it to tirelessly climb slopes and walls.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;If you touch the feeler on top of its head, it will release a horrible stink to protect itself.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;For protection, it releases a horri­ ble stench from the antenna on its head to drive away enemies.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;Its feet have suction cups designed to stick to any surface. It tenaciously climbs trees to forage.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;It crawls into foliage where it camouflages itself among leaves that are the same color as its body.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;CATERPIE has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this POKéMON releases a terrifically strong odor.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;Its voracious appetite compels it to devour leaves bigger than itself without hesitation. It releases a terribly strong odor from its antennae.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;It is covered with a green skin. When it grows, it sheds the skin, covers itself with silk, and becomes a cocoon.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;It releases a stench from its red antenna to repel enemies. It grows by molting repeatedly.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;For protection, it releases a horrible stench from the antennae on its head to drive away enemies.;45;30;35;20;20;45
10;caterpie;キャタピー;3;29;bug;;shield-dust;;run-away;green;forest;squiggle;Worm;Caterpie has a voracious appetite. It can devour leaves bigger than its body right before your eyes. From its antenna, this Pokémon releases a terrifically strong odor.;45;30;35;20;20;45
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;This POKéMON is vulnerable to attack while its shell is soft, exposing its weak and tender body.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;Hardens its shell to protect itself. However, a large impact may cause it to pop out of its shell.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;Inside the shell, it is soft and weak as it pre­ pares to evolve. It stays motion­ less in the shell.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;It prepares for evolution by har­ dening its shell as much as possi­ ble to protect its soft body.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;This is its pre- evolved form. At this stage, it can only harden, so it remains motionless to avoid attack.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;The shell covering this POKéMON’s body is as hard as an iron slab. METAPOD does not move very much. It stays still because it is preparing its soft innards for evolution inside the hard shell.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;Its shell is as hard as an iron slab. A METAPOD does not move very much because it is preparing its soft innards for evolution inside the shell.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;Even though it is encased in a sturdy shell, the body inside is tender. It can’t withstand a harsh attack.;50;20;55;25;25;30
11;metapod;トランセル;7;99;bug;;shed-skin;;;green;forest;squiggle;Cocoon;A steel-hard shell protects its tender body. It quietly endures hardships while awaiting evolution.;50;20;55;25;25;30
